	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010
Chemical Contaminants (percent of tidal tributaries without partial or river-wide impariments due to chemical contaminants)																							33.70	33.70	28.10	28.10	27.80
