Name: “Table 1 of 1 on page 60 of 142”,Name: “Table 1 of 1 on page 60 of 142”,Name: “Table 1 of 1 on page 60 of 142”,Name: “Table 1 of 1 on page 60 of 142”,Name: “Table 1 of 1 on page 60 of 142”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
NOLACLUSILIS BICORNIS,,,BAY0324,35NOLACU
NON-LORICATE CILLIATES,,,BAY0297,35NOLOR
OLIGOTRICHIDA,,,0046594,3539
PARAQUADRULIDAE,,,0043968,344204
PERITRICHIDA,,,0046459,3530
PERKINSUS MARINUS,DERMO,,BAY0398,34PERKINSUS
PROTOZOA,,,0043780,34
PSEUDODIFFLUGIA,,,0043990,34420804
PSEUDODIFFLUGIIDAE,,,0043982,344208
QUADRULELLA,,,0043970,34420402
ROTALIINA,,,0044952,3453
SARCODINA,,,0043848,3438
SCYPHOSPHAERA APSTEINII,,,BAY0249,3409SCYPHOSP
SESSILINA,,,0046460,3531
SILICOFLAGELLIDA,,,0043789,3408
SPIROLOCULINA CADUCA,,,0044645,3452100105
STAUROPHRYA,,,0046551,35340307
STENOSEMELLA,,,0046682,35400301
STENTOR,,,0046596,35390201
STROMBIDIIDAE,,,0046607,353903
STROMBIDIUM,,,0046608,35390301
STYLICAUDA PLATENSIS,,,BAY0289,3540050501
SUCTORIA,,,0046524,3533
TINTINNIDIUM,,,0046622,35400101
TINTINNINA,,,0046620,3540
TINTINNOPSIS,,,0046627,35400201
TINTINNOPSIS ACUMINATA,,,0046628,3540020101
TINTINNOPSIS BALTICA,,,0046630,3540020103
TINTINNOPSIS BEROIDEA,,,0046631,3540020104
TINTINNOPSIS DADAYI,,,0046632,3540020105
TINTINNOPSIS FIMBRIATA,,,0046650,3540020123
TINTINNOPSIS FIMBRIATA MEUNIERI,,,BAY0275,3540020123ME
TINTINNOPSIS KARAJACENSIS,,,0046664,3540020137
TINTINNOPSIS KOFOIDI,,,0046633,3540020106
TINTINNOPSIS LATA,,,0046651,3540020124
TINTINNOPSIS MEUNIERI,,,0046663,3540020136
TINTINNOPSIS MINUTA,,,0046644,3540020117
TINTINNOPSIS NITIDA,,,0046665,3540020138
TINTINNOPSIS RADIX,,,0046656,3540020129
TINTINNOPSIS RAPA-PARVA,,,0046637,3540020110
TINTINNOPSIS SUBACUTA,,,0046660,3540020133
TINTINNOPSIS TOCANTINENSIS,,,0046659,3540020132
TINTINNOPSIS TURBO,,,0046661,3540020134
TONTONIA,,,0046611,35390302
TRACHELOCERCIDAE,,,0046267,351502
VORTICELLA,,,0046497,35310401
ZOOTHAMNIUM,,,0046510,35310402
,50,,,
