Name: “Table 1 of 1 on page 66 of 142”,Name: “Table 1 of 1 on page 66 of 142”,Name: “Table 1 of 1 on page 66 of 142”,Name: “Table 1 of 1 on page 66 of 142”,Name: “Table 1 of 1 on page 66 of 142”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ROTARIA NEPTUNIA,,,0058270,4504020103
ROTIFERA,WHEEL ANIMALCULES,,0058239,45
SYNCHAETA,,,0059255,45061302
SYNCHAETA BALTICA,,,0059256,4506130201
SYNCHAETA BICORNIS,,,0059264,4506130209
SYNCHAETA CURVATA,,,BAY0263,45061302CUR
SYNCHAETA FENNICA,,,BAY0288,45061302FEN
SYNCHAETA OBLONGA,,,0059261,4506130206
SYNCHAETA PECTINATA,,,0059259,4506130204
SYNCHAETA STYLATA,,,0059262,4506130207
TESTUDINELLA,,,0059297,45070101
TESTUDINELLA PATINA,,,0059298,4507010101
TRICHOCERCA,,,0059074,45060701
TRICHOCERCA CYLINDRICA,,,0059076,4506070102
TRICHOCERCA LONGISETA,,,0059077,4506070103
TRICHOCERCA MARINA,,,0059075,4506070101
TRICHOCERCA MULTICRINIS,,,0059078,4506070104
TRICHOCERCA SIMILIS,,,0059079,4506070105
TRICHOTRIA,,,0058564,45060115
TRICHOTRIA TETRACTIS,,,0058565,4506011501
,OTHER PSEUDOCOELOMATE WORMS,OTHER PSEUDOCOELOMATE WORMS,,
LATIN NAME,COMMON NAME,SYN,TSN,NODC
,,,,CODE
ASCARIS,PARASITIC NEMATODE,,0063899,47581101
DORELLA,,,0063217,47121406
ECHINORHYNCHUS ACUS,,,0196997,4911100201
NEMATODA,THREADWORMS,,0059490,47
NEMATOMORPHA,HORSEHAIR WORMS,,0064183,48
,POLYCHAETA - POLYCHAETE WORMS,POLYCHAETA - POLYCHAETE WORMS,,
,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,
,Phylum Annelida [Segmented Worms]: Class Polychaeta),Phylum Annelida [Segmented Worms]: Class Polychaeta),Phylum Annelida [Segmented Worms]: Class Polychaeta),
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ACESTA CATHERINAE,,S,0066766,5001411306
ACMIRA CATHERINAE,,SA,0066764,5001411306
AEDICIRA,,,0066660,50014101
AEDICIRA ALBATROSSAE,,S,0066663,5001410102
AEDICIRA BELGICAE,,SA,0066661,5001410102
AGLAOPHAMUS CIRCINATA,,,0066053,5001250304
AGLAOPHAMUS VERRILLI,,,0066052,5001250303
AMASTIGOS,,,0067469,50016013
AMASTIGOS CAPERATUS,,,BAY0003,50016013CAPE
AMELINNA,,,0067897,50016762
AMMOTRYPANE AULOGASTER,,S,0067384,5001580603
AMMOTRYPANE CYLINDRICAUDATUS,,S,0067388,5001580605
AMPHARETE ACUTIFRONS,,,0067735,5001670208
AMPHARETE AMERICANA,,,0067738,5001670211
AMPHARETE ARCTICA,,,0067728,5001670201
AMPHARETE PARVIDENTATA,,,0067739,5001670212
AMPHARETIDAE,,,0067718,500167
AMPHICTEIS FLORIDUS,,SA,0067753,5001670309
AMPHICTEIS GUNNERI,,,0067747,5001670303
AMPHICTEIS GUNNERI FLORIDUS,,S,0067756,5001670309
AMPHINOMIDAE,,,0065164,500110
,56,,,
