Name: “Table 1 of 1 on page 92 of 142”,Name: “Table 1 of 1 on page 92 of 142”,Name: “Table 1 of 1 on page 92 of 142”,Name: “Table 1 of 1 on page 92 of 142”,Name: “Table 1 of 1 on page 92 of 142”
Table: 92,Table: 92,Table: 92,Table: 92,Table: 92
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
XANTHOCALANUS,,,0085599,61180905
ZAUS,,,0086366,61191002
ZAUSODES ARENICOLUS,,,0086382,6119100401
,BRANCHIURA - FISH LICE,,,
(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:
Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiua),Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiua),Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiua),Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiua),Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiua)
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ARGULUS,,,0089407,61290101
ARGULUS ALOSAE,,,0089408,6129010101
,CIRRIPEDIA - BARNACLES,,,
(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum
,Uniramia [Mandibulata]:Class Crustacea:Subclass Cirripedia),Uniramia [Mandibulata]:Class Crustacea:Subclass Cirripedia),Uniramia [Mandibulata]:Class Crustacea:Subclass Cirripedia),
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
BALANIDAE,,,0089599,613402
BALANOMORPHA,,,0089589,6134
BALANUS,BARNACLE,,0089600,61340201
BALANUS AMPHITRITE,STRIPED BARNACLE,,0089616,6134020112
BALANUS AMPHITRITE NIVEUS,,,0089617,613402011201
BALANUS BALANOIDES,NORTHERN ROCK BARNACLE,,0089601,6134020101
BALANUS BALANUS,ROUGH BARNACLE,SA,0089602,6134020102
BALANUS EBURNEUS,IVORY BARNACLE,,0089621,6134020113
BALANUS IMPROVISUS,BAY BARNACLE,,0089622,6134020114
BALANUS PORCATUS,ROUGH BARNACLE,S,0089603,6134020102
