Name: “Table 1 of 1 on page 41 of 142”,Name: “Table 1 of 1 on page 41 of 142”,Name: “Table 1 of 1 on page 41 of 142”,Name: “Table 1 of 1 on page 41 of 142”,Name: “Table 1 of 1 on page 41 of 142”
Table: 41,Table: 41,Table: 41,Table: 41,Table: 41
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
,CHAROPHYTA - STONE WORTS,CHAROPHYTA - STONE WORTS,,
,(Kingdom Plantae:Division (Phylum) Charophyta),(Kingdom Plantae:Division (Phylum) Charophyta),,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
CHARA,MUSKGRASS,,0009421,09020101
CHARA BRAUNII,MUSKGRASS,,0009434,0902010103
CHARA GYMMOPUS,MUSKGRASS,S,0009423,0902010101
CHARA ZEYLANICA,MUSKGRASS,SA,0009422,0902010101
NITELLA FLEXILIS,STONEWORT,,0009496,0902010214
,PRASINOPHYTA - PRASINOMONADS OR GREEN FLAGELLATES,PRASINOPHYTA - PRASINOMONADS OR GREEN FLAGELLATES,PRASINOPHYTA - PRASINOMONADS OR GREEN FLAGELLATES,PRASINOPHYTA - PRASINOMONADS OR GREEN FLAGELLATES
(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Prasinophyta),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Prasinophyta),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Prasinophyta),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Prasinophyta),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Prasinophyta)
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
HETEROMASTIX PYRIFORMIS,,,0009517,1002010101
HETEROMASTIX ROTUNDA,,,0009528,1002010402
NEPHROSELMIS DISCOIDES,,,0009524,1002010303
POLYTOMELLA AGILIS,,,0009551,1002020501
PYRAMIMONAS,,,0009535,10020203
PYRAMIMONAS AMYLIFERA,,,0009536,1002020301
PYRAMIMONAS GROSSII,,,0009538,1002020302
PYRAMIMONAS MICRON,,,0009539,1002020303
PYRAMIMONAS OBOVATA,,,0009540,1002020304
PYRAMIMONAS PLURIOCULATA,,,0009541,1002020305
PYRAMIMONAS TETRAHYNCHUS,,,0009543,1002020307
PYRAMIMONAS TORTA,,,0009542,1002020306
SPERMATOZOPSIS EXSULTANS,,,0009554,1002020601
TETRASELMIS,,,0009560,10020302
TETRASELMIS GRACILIS,,,0009561,1002030201
TETRASELMIS MACULATA,,,0009562,1002030202
,EUGLENOPHYCOTA - EUGLENOINDS,EUGLENOPHYCOTA - EUGLENOINDS,,
(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Euglenophycota),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Euglenophycota),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Euglenophycota),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Euglenophycota),(Kindgom Protista:Section Protophyta [algal protists]:Division (Phylum) Euglenophycota)
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
CERCARIA VIRIDIS,,S,0009637,1103010110
EUGLENA,,,0009620,11030101
EUGLENA ACUS,,,0009622,1103010101
EUGLENA AGILIS,,,0550494,11030101AGIL
EUGLENA CONVOLUTA,,,0009653,1103010124
EUGLENA DESES,,,0009626,1103010102
EUGLENA EHRENBERGI,,,0009631,1103010107
EUGLENA ELASTICA,,,0009646,1103010117
EUGLENA FUSCA,,,0009673,1103010144
EUGLENA GRACILIS,,,0009655,1103010126
EUGLENA KLEBSI,,,0009659,1103010130
EUGLENA MUTABILIS,,,0009632,1103010108
EUGLENA MUTABILIS MAINXI,,,0009634,110301010802
EUGLENA POLYMORPHA,,,0009664,1103010135
EUGLENA PROXIMA,,,0009627,1103010103
,31,,,
