Name: “Table 1 of 1 on page 54 of 142”,Name: “Table 1 of 1 on page 54 of 142”,Name: “Table 1 of 1 on page 54 of 142”,Name: “Table 1 of 1 on page 54 of 142”,Name: “Table 1 of 1 on page 54 of 142”
Table: 54,Table: 54,Table: 54,Table: 54,Table: 54
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
,RHODOPHYCOTA - RED ALGAE,RHODOPHYCOTA - RED ALGAE,,
,(Kingdom Plantae:Division Rhodophycota),(Kingdom Plantae:Division Rhodophycota),,
LATIN NAME,COMMON NAME,SYN,TSN,NODC
,,,,CODE
AGARDHIELLA,,,0011911,16080205
AGARDHIELLA TENERA,TAPERED RED WEED,,0011912,1608020501
BONNEMAISONIA HAMIFERA,,,0011779,1607060201
CALOGLOSSA LEPRIEURII,,,0013217,1611020101
CERAMIUM,BANDED SEAWEEDS,,0012978,16110104
CHAMPIA PARVULA,,,0012721,1610010101
DASYA,,,0013403,16110301
GRACILARIA,,,0011984,16080701
GRACILARIA FOLIIFERA,GRACEFUL RED WEED,,0012001,1608070113
GRACILARIA VERRUCOSA,COARSE RED WEED,,0011985,1608070102
POLYSIPHONIA,,,0013440,16110401
POLYSIPHONIA SUBTILISSIMA,,,0013464,1611040110
PORPHYRA,LAVER,,0011540,16050202
RHODOPHYCOTA,RED ALGAE,,0011452,16
,MISCELLANEOUS PROTISTS,,,
,(Kingdom Protista),,,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
CRASPEDOPHYCEAE,CHOANOFLAGELLATES,,0013701,1701
MICROFLAGELLATES,,,BAY0153,18
,BRYOPHYTA - MOSSES AND HORNWORTS,BRYOPHYTA - MOSSES AND HORNWORTS,,
,(Kingdom Plantae:Division Bryophyta),(Kingdom Plantae:Division Bryophyta),,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
MYURELLA,,,0016153,25700108
PLATYDICTYA,,,0016351,25700813
,CONIFEROPHYTA - CONIFERS,,,
,(Kingdom Plantae:Division Tracheophyta [Vascular Plants]:,(Kingdom Plantae:Division Tracheophyta [Vascular Plants]:,(Kingdom Plantae:Division Tracheophyta [Vascular Plants]:,
,Subdivision Spermopsida [Seed Plants]),Subdivision Spermopsida [Seed Plants]),,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
CUPRESSUS DISTICHA,BALDCYPRESS,S,0183431,3004020101
PINUS ECHINATA,YELLOW PINE,,0183335,3004010314
PINUS TAEDA,LOBLOLLY PINE,,0018037,3004010302
PINUS VIRGINIANA,VIRGINIA PINE,,0183394,3004010342
TAXODIUM DISTICHUM,BALDCYPRESS,SA,0018041,3004020101
,MAGNOLIOPHYTA - ANGIOSPERMS OR FLOWERING PLANTS,MAGNOLIOPHYTA - ANGIOSPERMS OR FLOWERING PLANTS,MAGNOLIOPHYTA - ANGIOSPERMS OR FLOWERING PLANTS,
,(Kingdom Plantae:Division Magnoliophyta [Vascular Plants]),(Kingdom Plantae:Division Magnoliophyta [Vascular Plants]),(Kingdom Plantae:Division Magnoliophyta [Vascular Plants]),
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ACER CAROLINIANUM,RED MAPLE,S,0183668,3258090101
ACER RUBRUM,RED MAPLE,SA,0028728,3258090101
ACER SACCHARINUM,SILVER MAPLE,,0028757,3258090112
ACNIDA CANNABINA,WATER HEMP,S,0020717,3225110101
ACORUS CALAMUS,SWEETFLAG,,0042523,3325010101
AGROSTIS GIGANTEA,REDTOP; WHITETOP,,0040414,3315020222
AILANTHUS ALTISSIMA,TREE-OF-HEAVEN; COPAL TREE;,,0028827,3258130101
,AILANTHUS,,,
ALOPECURUS GENICULATUS,WATER FOXTAIL,,0040437,3315020303
,44,,,
