Name: “Table 1 of 1 on page 42 of 142”,Name: “Table 1 of 1 on page 42 of 142”,Name: “Table 1 of 1 on page 42 of 142”,Name: “Table 1 of 1 on page 42 of 142”,Name: “Table 1 of 1 on page 42 of 142”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
EUGLENA PUMILA,,,0009628,1103010104
EUGLENA SPIROGYRA,,,0009630,1103010106
EUGLENA VIRIDIS,,SA,0009636,1103010110
EUGLENACEAE,,,0009619,110301
EUGLENOPHYCOTA,EUGLENOIDS,,0009601,11
EUTREPTIA,,,0009605,11020101
EUTREPTIA LANOWII,,,0009607,1102010102
EUTREPTIA MARINA,,,0009606,1102010101
EUTREPTIA VIRIDIS,,,0009608,1102010103
EUTREPTIELLA,,,0009609,11020102
HYALOPHACUS,,,0009801,11030113
LEPOCINCLIS,,,0009758,11030111
LEPOCINCLIS OVUM GRACILICAUDA,,,BAY0357,11030111OVUM
LEPOCINCLIS SPHAGNOPHILA,,,0009765,1103011107
LEPOCINCLIS TEXTA,,,0009761,1103011103
PHACUS,,,0009766,11030112
PHACUS CURVICAUDA,,,0009797,1103011222
PHACUS LATUS,,,BAY0361,11030112LAT
PHACUS LEMMERMANNII,,,0009789,1103011217
PHACUS LONGICAUDA,,,0009771,1103011202
PHACUS MONILATUS,,,0180823,1103011230
PHACUS ORBICULARIS,,,0009793,1103011221
PHACUS PERKINENSIS,,,BAY0362,11030112PERK
PHACUS SUECICUS,,,0009780,1103011208
PHACUS TORTUS,,,0009782,1103011210
PHACUS TRIQUETER,,,0009776,1103011204
RHABDOMONAS SPIRALIS,,,0009808,1104010103
STROMBOMONAS AUSTRALICA,,,BAY0366,11030107AUST
TRACHELOMONAS,,,0009690,11030106
TRACHELOMONAS ACANTHOSTOMA,,,0009718,1103010613
TRACHELOMONAS ARMATA LONGA,,,BAY0368,1103010601LO
TRACHELOMONAS BULLA,,,0009734,1103010625
TRACHELOMONAS CHARKOWENSIS,,,0009731,1103010622
TRACHELOMONAS EUCHLORA,,,0009719,1103010614
TRACHELOMONAS GLOBULARIS BOYERI,,,BAY0369,11030106GLOB
TRACHELOMONAS HEXANGULATA,,,0009732,1103010623
TRACHELOMONAS HISPIDA,,,0009692,1103010602
TRACHELOMONAS HISPIDA CORONATA,,,0009695,110301060203
TRACHELOMONAS INTERMEDIA,,,0009700,1103010604
TRACHELOMONAS PLANCTONICA OBLONGA,,,BAY0370,11030106PLAN
TRACHELOMONAS RACIBORSKII,,,BAY0371,11030106RACI
TRACHELOMONAS REGULOSA,,,BAY0372,11030106REG
TRACHELOMONAS SCABRA LONGICOLLIS,,,BAY0373,1103010630LO
TRACHELOMONAS SIMILIS,,,0180813,1103010639
TRACHELOMONAS SUPERBA,,,0009721,1103010616
TRACHELOMONAS SUPERBA DUPLEX,,,BAY0374,1103010616DU
TRACHELOMONAS VARIANS,,,0009724,1103010617
TRACHELOMONAS VERRUCOSA,,,0180815,1103010641
TRACHELOMONAS VOLVOCINA,,,0009697,1103010603
TRACHELOMONAS VOLVOCINA PUNCTATA,,,0009699,110301060302
,32,,,
