Name: “Table 1 of 1 on page 86 of 142”,Name: “Table 1 of 1 on page 86 of 142”,Name: “Table 1 of 1 on page 86 of 142”,Name: “Table 1 of 1 on page 86 of 142”,Name: “Table 1 of 1 on page 86 of 142”
Table: 86,Table: 86,Table: 86,Table: 86,Table: 86
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
,CEPHALOPODA - SQUIDS AND OCTOPUSES,CEPHALOPODA - SQUIDS AND OCTOPUSES,,
,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,
,Phylum Mollusca [Molluscs]:Class Cephalopoda),Phylum Mollusca [Molluscs]:Class Cephalopoda),,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ARTHROPODA,,,0082696,5790
AUSTROROSSIA,,S,0082337,57040201
CEPHALOPODA,SQUIDS,,0082326,57
DECABRACHIA,,,0555706,57DECABRAC
ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID,SA,0082521,5707150301
LOLIGINIDAE,,,0082369,570601
LOLIGO,,,0082370,57060101
LOLIGO ILLECEBROSUS,NORTHERN SHORTFIN SQUID,S,0082522,5707150301
LOLIGO PEALEII,LONGFIN SQUID,,0082372,5706010102
LOLLIGUNCULA BREVIS,ATLANTIC BRIEF SQUID,,0082379,5706010201
OCTOPUS AMERICANUS,COMMON OCTOPUS,S,0082604,5708010202
OCTOPUS RUGOSUS,COMMON OCTOPUS,S,0082605,5708010202
OCTOPUS VULGARIS,COMMON OCTOPUS,SA,0082603,5708010202
OMMASTREPHIDAE,,,0082514,570715
ROSSIA,,SA,0082336,57040201
,"CHELICERATA - HORSESHOE CRABS, TICKS, ARACHNIDS, SEA SPIDERS","CHELICERATA - HORSESHOE CRABS, TICKS, ARACHNIDS, SEA SPIDERS","CHELICERATA - HORSESHOE CRABS, TICKS, ARACHNIDS, SEA SPIDERS","CHELICERATA - HORSESHOE CRABS, TICKS, ARACHNIDS, SEA SPIDERS"
,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:,
,Phylum Arthropoda:Subphylum Chelicerata),Phylum Arthropoda:Subphylum Chelicerata),,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ACARINA,MITE,,0082754,5922
ANOPLODACTYLUS LENTUS,,,0083644,6001060204
ANOPLODACTYLUS PETIOLATUS,,,0083646,6001060206
ARACHNIDA,ARACHNIDS,,0082708,59
ARANEAE,,,0082732,5911
CALLIPALLENE BREVIROSTRIS,LONG-NECKED SEA SPIDER,,0083670,6001090201
HYDRACHNIDAE,,,0083122,593010
LIMULUS POLYPHEMUS,ATLANTIC HORSESHOE CRAB,,0082703,5802010101
NEUMANIA,,,0083103,59300805
PYCNOGONIDA,SEA SPIDERS,,0083545,60
TANYSTYLUM ORBICULARE,,,0083618,6001050101
UNIONICOLA,,,0083073,59300801
,BRANCHIOPODA,,,
(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:
,Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiopoda),Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiopoda),Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiopoda),Subphylum Uniramia [Mandibulata]:Class Crustacea:Subclass Branchiopoda)
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ACROPERUS,,,0084022,61090704
ALONA,,,0083974,61090701
ALONA AFFINIS,,,0083979,6109070103
ALONA COSTATA,,,0083983,6109070107
ALONA GUTTATA,,,0083975,6109070101
ALONA MONACANTHA,,,0083987,6109070111
ALONA QUADRANGULARIS,,,0083980,6109070104
ALONELLA,,,0084033,61090708
ALONELLA ROSTRATA,,,0084035,6109070802
,76,,,
