Name: “Table 1 of 1 on page 63 of 142”,Name: “Table 1 of 1 on page 63 of 142”,Name: “Table 1 of 1 on page 63 of 142”,Name: “Table 1 of 1 on page 63 of 142”,Name: “Table 1 of 1 on page 63 of 142”
Table: 63,Table: 63,Table: 63,Table: 63,Table: 63
,,,,
,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,A Comprehensive List of Chesapeake Bay Basin Species 2007,
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
SERTULARIA ARGENTEA,WHITE HAIR,,0049915,3704050314
SERTULARIA CORNICINA,HORN GARLAND HYDROID,S,0050021,3704050601
SIPHONOPHORA,,,0051268,3715
TUBULARIA CROCEA,PINK-HEARTED HYDROID,,0048921,3703030206
TUBULARIA DUMORTIERI,,S,0048944,3703030501
TURRITOPSIS NUTRICULA,,,0048898,3703020401
WILLIA GEMMIFERA,,S,0050817,3705060201
WILLSIA ORNATA,,S,0050816,3705060201
ZANCLEA,,SA,0049269,37031401
,CTENOPHORA - COMB JELLIES,,,
,(Kingdom Animalia:Subkingdom Eumetazoa:Section Radiata:Phylum Ctenophora),(Kingdom Animalia:Subkingdom Eumetazoa:Section Radiata:Phylum Ctenophora),(Kingdom Animalia:Subkingdom Eumetazoa:Section Radiata:Phylum Ctenophora),(Kingdom Animalia:Subkingdom Eumetazoa:Section Radiata:Phylum Ctenophora)
LATIN NAME,COMMON NAME,SYN,TSN,NODC
,,,,CODE
BEROE,,,0053954,38070101
BEROE OVATA,PINK COMB JELLY,,0053956,3807010103
CTENOPHORA,SEA WALNUTS,,0053856,38
MNEMIOPSIS,,,0053916,38030201
MNEMIOPSIS BRACHEI,,,BAY0155,38030201BRAC
MNEMIOPSIS LEIDYI,SEA WALNUT,,0053917,3803020101
,PLATYHELMINTHES - FLAT WORMS,PLATYHELMINTHES - FLAT WORMS,,
(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Platyhelminthes),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Platyhelminthes),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Platyhelminthes),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Platyhelminthes),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Platyhelminthes)
LATIN NAME,COMMON NAME,SYN,TSN,NODC
,,,,CODE
ACOELA,,,0053966,3903
CURA FOREMANII,,,0054554,3915070101
DIDYMOCYSTIS,,,0055858,39511601
DUGESIA,,,0054503,39150601
DUGESIA TIGRINA,,,0054504,3915060101
EUPLANA GRACILIS,SLENDER FLATWORM,,0054139,3906050601
PARAVORTEX GENELLIPARA,FLATWORM,,0054353,3911020301
PLANARIIDAE,,,0054502,391506
PLATYHELMINTHES,FLATWORMS,,0053963,39
POLYCLADIDA,POLYCLADS,,0054073,3906
RHABDOCOELA,,,BAY0237,3902RHABDOC
STYLOCHUS ELLIPTICUS,CARNIVOROUS FLATWORM,,0054089,3906030101
,(OYSTER FLATWORM,,,
SYNCLEITHRIUM FUSIFORMIS,MONOGENEAN FISH-GILL,,0054755,3932102001
,TREMATODE,,,
TREMATODA,FLUKES,,0054556,3930
TRICLADIDA,TRICLADS,,0054468,3915
TURBELLARIA,PLANARIANS,,0053964,3901
,NEMERTEA OR RHYNCHOCOELA - RIBBON WORMS,NEMERTEA OR RHYNCHOCOELA - RIBBON WORMS,NEMERTEA OR RHYNCHOCOELA - RIBBON WORMS,
(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Nemertea),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Nemertea),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Nemertea),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Nemertea),(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Nemertea)
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
AMPHIPORUS BIOCULATUS,,,0057533,4306050110
BDELLONEMERTEA,,,0057592,4308
CARCINONEMERTES CARCINOPHILA,CRAB NEMERTEAN,,0057513,4306020102
CARINOMA TREMAPHOROS,,,0057429,4302020101
CARINOMIDAE,,,0057427,430202
CEREBRATULUS,,,0057446,43030202
CEREBRATULUS LACTEUS,MILKY RIBBON WORM,,0057455,4303020209
,53,,,
